listing_id,adjusted_price_original,available,neighbourhood,property_type,amenities,number_of_reviews,review_scores_rating,amenities,cancellation_policy,adjusted_price_sum,precio_rango
22700554,6306,f,Retiro,Apartment,"{TV,""Cable TV"",Wifi,Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven}",0,,"{TV,""Cable TV"",Wifi,Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven}",flexible,2301690.0,2800000
32495329,6306,f,Retiro,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics"",Oven}",0,,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics"",Oven}",strict_14_with_grace_period,2301690.0,2800000
34136207,6306,f,Chacarita,House,"{Wifi,Essentials}",0,,"{Wifi,Essentials}",flexible,2301690.0,2800000
16576345,8297,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,""Family/kid friendly"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,""Family/kid friendly"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50""}",flexible,2298269.0,2800000
16578823,8297,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",flexible,2298269.0,2800000
23308363,8297,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers}",flexible,2298269.0,2800000
21936723,8297,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Heating,Essentials,Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Heating,Essentials,Hangers,""Hair dryer""}",flexible,2289972.0,2800000
23309109,8297,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Breakfast,Elevator,Heating,""Suitable for events"",Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Breakfast,Elevator,Heating,""Suitable for events"",Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",flexible,2289972.0,2800000
20916751,8297,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Washer,Essentials,Shampoo,Hangers,""Hair dryer""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Washer,Essentials,Shampoo,Hangers,""Hair dryer""}",flexible,2289972.0,2800000
21729008,8297,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,Hangers}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,Hangers}",flexible,2289972.0,2800000
23203977,8297,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron}",flexible,2289972.0,2800000
28096253,7634,f,Belgrano,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Hot water"",""Host greets you""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Hot water"",""Host greets you""}",strict_14_with_grace_period,2282566.0,2800000
21699078,8231,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Indoor fireplace"",Heating,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Indoor fireplace"",Heating,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer""}",flexible,2279987.0,2800000
20673887,8231,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,""Lock on bedroom door"",Hangers}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,""Lock on bedroom door"",Hangers}",flexible,2279987.0,2800000
30583512,1940,f,Recoleta,Apartment,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Essentials,""24-hour check-in"",""Hair dryer"",Iron,Crib}",3,87.0,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Essentials,""24-hour check-in"",""Hair dryer"",Iron,Crib}",flexible,2277627.0,2800000
21801350,8231,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Elevator,""Hot tub"",Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",1,100.0,"{TV,Wifi,""Air conditioning"",Elevator,""Hot tub"",Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",flexible,2271756.0,2800000
39333777,7302,f,Colegiales,House,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",flexible,2270922.0,2800000
3087892,5974,f,Recoleta,Loft,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Smoking allowed"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Ethernet connection"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",1,100.0,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Smoking allowed"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Ethernet connection"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",strict_14_with_grace_period,2270150.0,2800000
26603356,6638,f,Palermo,Condominium,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,Gym,Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Host greets you""}",60,97.0,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,Gym,Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Host greets you""}",moderate,2263558.0,2800000
3775492,6173,f,Núñez,Apartment,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,Doorman,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials}",45,95.0,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,Doorman,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials}",moderate,2253145.0,2800000
27728121,7966,f,Recoleta,Apartment,"{Wifi,Kitchen,""Pets allowed"",Elevator,Heating,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony"",""Luggage dropoff allowed""}",32,94.0,"{Wifi,Kitchen,""Pets allowed"",Elevator,Heating,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony"",""Luggage dropoff allowed""}",flexible,2246412.0,2800000
32020020,8629,f,Puerto Madero,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron}",1,100.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron}",strict_14_with_grace_period,2243540.0,2800000
20832799,8098,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo}",flexible,2243146.0,2800000
16575621,8098,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",flexible,2235048.0,2800000
19573907,8098,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Hangers}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Hangers}",flexible,2235048.0,2800000
29895575,5974,f,Villa Crespo,House,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",""Indoor fireplace"",Washer,""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Host greets you""}",3,100.0,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",""Indoor fireplace"",Washer,""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Host greets you""}",flexible,2231316.0,2800000
30031182,7966,f,Recoleta,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Host greets you""}",19,98.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Host greets you""}",moderate,2230480.0,2800000
30734144,6000,f,Palermo,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Essentials,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Trash can""}",13,98.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Essentials,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Trash can""}",moderate,2222500.0,2800000
29153461,5908,f,Retiro,Hotel,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Self check-in"",""Building staff"",""Hot water""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Self check-in"",""Building staff"",""Hot water""}",strict_14_with_grace_period,2219832.0,2800000
42310245,7966,f,Puerto Madero,Serviced apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Hot water""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Hot water""}",flexible,2214548.0,2800000
17809808,7966,f,Recoleta,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Babysitter recommendations"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Full kitchen"",""Paid parking on premises""}",69,100.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Babysitter recommendations"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Full kitchen"",""Paid parking on premises""}",moderate,2214548.0,2800000
33172223,7966,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Gym,Breakfast,Elevator,""Hot tub"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers}",1,,"{TV,Wifi,""Air conditioning"",Pool,Gym,Breakfast,Elevator,""Hot tub"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers}",moderate,2214548.0,2800000
14014533,7966,f,Palermo,Condominium,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,80.0,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",moderate,2206582.0,2800000
33599578,7966,f,Palermo,Condominium,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",Gym,Elevator,Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",Gym,Elevator,Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water""}",flexible,2206582.0,2800000
19456939,7966,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",flexible,2206582.0,2800000
34616159,7966,f,Retiro,Apartment,"{TV,Wifi,""Air conditioning"",Essentials,""Hot water"",""Host greets you""}",0,,"{TV,Wifi,""Air conditioning"",Essentials,""Hot water"",""Host greets you""}",strict_14_with_grace_period,2198616.0,2800000
33879678,7966,f,Retiro,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water""}",flexible,2198616.0,2800000
34616155,7966,f,Retiro,Apartment,"{Wifi,""Air conditioning"",Heating,Essentials,""Host greets you""}",0,,"{Wifi,""Air conditioning"",Heating,Essentials,""Host greets you""}",strict_14_with_grace_period,2198616.0,2800000
20653309,7966,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,""Indoor fireplace"",Heating,Essentials,Hangers,""Hair dryer"",Iron}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,""Indoor fireplace"",Heating,Essentials,Hangers,""Hair dryer"",Iron}",flexible,2198616.0,2800000
40026187,7966,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,""Suitable for events"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",""Private entrance""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,""Suitable for events"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",""Private entrance""}",flexible,2198616.0,2800000
29412762,7966,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Elevator,Heating,""Suitable for events"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed""}",42,91.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Elevator,Heating,""Suitable for events"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed""}",flexible,2198616.0,2800000
42334542,7903,f,Villa Real,House,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",Bathtub,""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide entrance for guests"",""Well-lit path to entrance"",""Paid parking on premises"",""Baking sheet"",""Trash can""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",Bathtub,""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide entrance for guests"",""Well-lit path to entrance"",""Paid parking on premises"",""Baking sheet"",""Trash can""}",moderate,2197034.0,2800000
34531889,6572,f,Palermo,Loft,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed""}",5,96.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed""}",strict_14_with_grace_period,2195048.0,2800000
21396613,6000,f,Puerto Madero,Serviced apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private entrance"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed"",""Paid parking on premises""}",1,100.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private entrance"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed"",""Paid parking on premises""}",strict_14_with_grace_period,2190000.0,2800000
26778729,6000,f,Balvanera,Apartment,"{Wifi,Kitchen,Elevator,Heating,Hangers,""Private entrance""}",4,80.0,"{Wifi,Kitchen,Elevator,Heating,Hangers,""Private entrance""}",flexible,2190000.0,2800000
34570419,6306,f,Retiro,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Wide hallways"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""No stairs or steps to enter"",""Wide clearance to shower, toilet""}",3,100.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Wide hallways"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""No stairs or steps to enter"",""Wide clearance to shower, toilet""}",moderate,2183498.0,2800000
36871415,5974,f,Villa Ortúzar,House,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""Private entrance""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""Private entrance""}",flexible,2180510.0,2800000
36902003,5974,f,Puerto Madero,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Gym,Elevator,""Hot tub"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Gym,Elevator,""Hot tub"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",flexible,2180510.0,2800000
